average,median,10th percentile,90th percentile,round_number
0.0025463466136695337,0.0029239766081871343,0.0,0.003776454551976469,0
0.0317982796633854,0.038432682726686596,0.002921434019832189,0.05287228991929103,10
0.022482377418252958,0.014159336390747563,0.005592980994050513,0.054089063156420675,20
0.03782256311523771,0.04137590895751133,0.0074340769653532535,0.06143962848297214,30
0.009160637207713568,0.005925938932101908,0.002707841594544978,0.02240240240240242,40
0.03394093717976586,0.03387222946544981,0.02615747768534823,0.043773501437735014,50
0.028258236810235073,0.027832167832167833,0.020659255274639892,0.03581706232919562,60
0.022482377418252958,0.014159336390747563,0.005592980994050513,0.054089063156420675,70
0.03158090861099898,0.030942885628827806,0.02488471755801714,0.03888304137533519,80
0.029531410117069837,0.029369145577808828,0.021602546060750395,0.037037037037037035,90
0.0024221345837344348,0.0029239766081871343,0.0,0.0035112516273014694,100
